dateTime,usUnits,interval,barometer,pressure,altimeter,inTemp,outTemp,inHumidity,outHumidity,windSpeed,windDir,windGust,windGustDir,rainRate,rain,dewpoint,windchill,heatindex,ET,radiation
1415511420,1,1,29.751,28.463790334,29.6959927781,75.3,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415511480,1,1,29.75,28.4628173214,29.6949855429,75.3,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415511540,1,1,29.75,28.4628173214,29.6949855429,75.3,39.6,30,96,0,,1,337.5,0,0,38.5549112137,39.6,39.6,0,0
1415511600,1,1,29.75,28.4628173214,29.6949855429,75.3,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415511660,1,1,29.751,28.4637740547,29.6959759263,75.3,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415511720,1,1,29.749,28.461860588,29.6939951593,75.3,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415511780,1,1,29.75,28.4628173214,29.6949855429,75.3,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415511840,1,1,29.75,28.4620199558,29.6941601324,75.3,39.5,30,96,0,,0,,0,0,38.4553905759,39.5,39.5,0,0
1415511900,1,1,29.75,28.4628173214,29.6949855429,75.3,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415511960,1,1,29.749,28.4610632493,29.6931697764,75.3,39.5,30,96,0,,1,337.5,0,0,38.4553905759,39.5,39.5,0,0
1415512020,1,1,29.748,28.4601065427,29.6921794201,75.3,39.5,30,96,0,,0,,0,0,38.4553905759,39.5,39.5,0,0
1415512080,1,1,29.747,28.4591498362,29.6911890636,75.3,39.5,30,96,1,337.5,2,337.5,0,0,38.4553905759,39.5,39.5,0,0
1415512140,1,1,29.747,28.4591498362,29.6911890636,75.3,39.5,30,96,1,337.5,2,337.5,0,0,38.4553905759,39.5,39.5,0,0
1415512200,1,1,29.748,28.4601065427,29.6921794201,75.3,39.5,30,96,1,337.5,1,337.5,0,0,38.4553905759,39.5,39.5,0,0
1415512260,1,1,29.748,28.4601065427,29.6921794201,75.3,39.5,30,96,0,,2,337.5,0,0,38.4553905759,39.5,39.5,0,0
1415512320,1,1,29.747,28.4599471213,29.6920143914,75.3,39.6,30,96,0,,1,337.5,0,0,38.5549112137,39.6,39.6,0,0
1415512380,1,1,29.747,28.4599471213,29.6920143914,75.3,39.6,30,96,1,337.5,2,337.5,0,0,38.5549112137,39.6,39.6,0,0
1415512440,1,1,29.746,28.458990388,29.6910240072,75.3,39.6,30,96,1,337.5,1,337.5,0,0,38.5549112137,39.6,39.6,0,0
1415512500,1,1,29.748,28.4609038547,29.6930047755,75.3,39.6,30,96,1,337.5,2,337.5,0,0,38.5549112137,39.6,39.6,0,0
1415512560,1,1,29.747,28.4599471213,29.6920143914,75.3,39.6,30,96,2,337.5,2,337.5,0,0,38.5549112137,39.6,39.6,0,0
1415512620,1,1,29.748,28.4609038547,29.6930047755,75.3,39.6,30,96,0,,2,337.5,0,0,38.5549112137,39.6,39.6,0,0
1415512680,1,1,29.749,28.461860588,29.6939951593,75.3,39.6,30,96,0,,1,337.5,0,0,38.5549112137,39.6,39.6,0,0
1415512740,1,1,29.748,28.4609201323,29.6930216256,75.3,39.7,30,96,1,337.5,1,337.5,0,0,38.6544317418,39.7,39.7,0,0
1415512800,1,1,29.75,28.4628336001,29.6950023942,75.3,39.7,30,96,1,337.5,2,337.5,0,0,38.6544317418,39.7,39.7,0,0
1415512860,1,1,29.75,28.4628336001,29.6950023942,75.3,39.7,30,96,1,337.5,2,337.5,0,0,38.6544317418,39.7,39.7,0,0
1415512920,1,1,29.751,28.463790334,29.6959927781,75.3,39.7,30,96,1,337.5,2,337.5,0,0,38.6544317418,39.7,39.7,0,0
1415512980,1,1,29.751,28.463790334,29.6959927781,75.3,39.7,30,96,1,337.5,2,337.5,0,0,38.6544317418,39.7,39.7,0,0
1415513040,1,1,29.751,28.463790334,29.6959927781,75.3,39.7,30,96,0,,1,337.5,0,0,38.6544317418,39.7,39.7,0,0
1415513100,1,1,29.75,28.4628336001,29.6950023942,75.3,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415513160,1,1,29.751,28.463790334,29.6959927781,75.3,39.7,30,96,0,,1,337.5,0,0,38.6544317418,39.7,39.7,0,0
1415513220,1,1,29.749,28.4618768662,29.69401201,75.3,39.7,30,96,0,,1,337.5,0,0,38.6544317418,39.7,39.7,0,0
1415513280,1,1,29.749,28.4618768662,29.69401201,75.3,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415513340,1,1,29.749,28.4618768662,29.69401201,75.3,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415513400,1,1,29.749,28.4618768662,29.69401201,75.3,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415513460,1,1,29.75,28.4628336001,29.6950023942,75.1,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415513520,1,1,29.75,28.4628173214,29.6949855429,75.1,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415513580,1,1,29.75,28.4628173214,29.6949855429,75.1,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415513640,1,1,29.751,28.4637740547,29.6959759263,75.1,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415513700,1,1,29.752,28.4647307881,29.6969663095,75.1,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415513760,1,1,29.752,28.4647307881,29.6969663095,75.1,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415513820,1,1,29.751,28.4637740547,29.6959759263,75.1,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415513880,1,1,29.75,28.4628173214,29.6949855429,75.1,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415513940,1,1,29.752,28.4647307881,29.6969663095,75.1,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415514000,1,1,29.751,28.4637740547,29.6959759263,75.1,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415514060,1,1,29.75,28.4628173214,29.6949855429,75.1,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415514120,1,1,29.75,28.4628173214,29.6949855429,75.1,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415514180,1,1,29.75,28.4628173214,29.6949855429,75.1,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415514240,1,1,29.749,28.461860588,29.6939951593,75.1,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415514300,1,1,29.747,28.4599471213,29.6920143914,75.1,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415514360,1,1,29.746,28.458990388,29.6910240072,75.1,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415514420,1,1,29.747,28.4599471213,29.6920143914,75.1,39.6,30,96,0,,1,337.5,0,0,38.5549112137,39.6,39.6,0,0
1415514480,1,1,29.747,28.4599471213,29.6920143914,75.1,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415514540,1,1,29.747,28.4599633984,29.692031241,75.1,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415514600,1,1,29.747,28.4599633984,29.692031241,75.1,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415514660,1,1,29.748,28.4609201323,29.6930216256,75.1,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415514720,1,1,29.748,28.4609201323,29.6930216256,75.1,39.7,30,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,0
1415514780,1,1,29.748,28.4609038547,29.6930047755,75.1,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415514840,1,1,29.748,28.4609038547,29.6930047755,75.1,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415514900,1,1,29.746,28.458990388,29.6910240072,75.1,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415514960,1,1,29.748,28.4609038547,29.6930047755,75.1,39.6,30,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,0
1415515020,1,1,29.747,28.4591498362,29.6911890636,75.1,39.5,30,96,0,,0,,0,0,38.4553905759,39.5,39.5,0,0
1415515080,1,1,29.75,28.4620199558,29.6941601324,75.1,39.5,30,96,0,,0,,0,0,38.4553905759,39.5,39.5,0,0
1415515140,1,1,29.75,28.4620199558,29.6941601324,75.1,39.5,30,96,0,,0,,0,0,38.4553905759,39.5,39.5,0,0
1415515200,1,1,29.75,28.4620199558,29.6941601324,75.1,39.5,30,96,0,,0,,0,0,38.4553905759,39.5,39.5,0,0
1415515260,1,1,29.75,28.4620199558,29.6941601324,75.1,39.5,30,96,0,,1,337.5,0,0,38.4553905759,39.5,39.5,0,0
1415515320,1,1,29.75,28.4620199558,29.6941601324,75.1,39.5,30,96,0,,0,,0,0,38.4553905759,39.5,39.5,0,0
1415515380,1,1,29.75,28.4620199558,29.6941601324,75.1,39.5,30,96,1,337.5,2,337.5,0,0,38.4553905759,39.5,39.5,0,0
1415515440,1,1,29.75,28.4620199558,29.6941601324,75.1,39.5,30,96,1,337.5,2,337.5,0,0,38.4553905759,39.5,39.5,0,0
1415515500,1,1,29.75,28.4620199558,29.6941601324,75.1,39.5,30,96,1,337.5,2,337.5,0,0,38.4553905759,39.5,39.5,0,0
1415515560,1,1,29.75,28.4620199558,29.6941601324,75.1,39.5,30,96,2,337.5,3,337.5,0,0,38.4553905759,39.5,39.5,0,0
1415515620,1,1,29.75,28.4620037683,29.6941433756,75.1,39.4,30,96,1,337.5,2,337.5,0,0,38.3558698284,39.4,39.4,0,0
1415515680,1,1,29.75,28.4620037683,29.6941433756,75.1,39.4,30,96,1,337.5,2,337.5,0,0,38.3558698284,39.4,39.4,0,0
1415515740,1,1,29.75,28.4620037683,29.6941433756,75.1,39.4,30,96,0,,2,337.5,0,0,38.3558698284,39.4,39.4,0,0
1415515800,1,1,29.75,28.4620037683,29.6941433756,75.1,39.4,30,96,0,,0,,0,0,38.3558698284,39.4,39.4,0,0
1415515860,1,1,29.749,28.4610470623,29.6931530201,75.1,39.4,30,96,1,337.5,1,337.5,0,0,38.3558698284,39.4,39.4,0,0
1415515920,1,1,29.75,28.4620037683,29.6941433756,75.1,39.4,30,96,1,337.5,2,337.5,0,0,38.3558698284,39.4,39.4,0,0
1415515980,1,1,29.749,28.4610309306,29.693136321,75.1,39.3,30,96,1,337.5,1,337.5,0,0,38.2563489711,39.3,39.3,0,0
1415516040,1,1,29.749,28.4610309306,29.693136321,75.1,39.3,30,96,1,337.5,2,337.5,0,0,38.2563489711,39.3,39.3,0,0
1415516100,1,1,29.749,28.4610309306,29.693136321,75.1,39.3,30,96,2,337.5,2,337.5,0,0,38.2563489711,39.3,39.3,0,0
1415516160,1,1,29.748,28.4600581491,29.6921293244,75.1,39.2,30,96,1,337.5,2,337.5,0,0,38.1568280042,39.2,39.2,0,0
1415516220,1,1,29.749,28.461014854,29.693119679,75.1,39.2,30,96,2,337.5,2,337.5,0,0,38.1568280042,39.2,39.2,0,0
1415516280,1,1,29.75,28.461971559,29.6941100333,75.1,39.2,30,96,2,337.5,2,337.5,0,0,38.1568280042,39.2,39.2,0,0
1415516340,1,1,29.747,28.4590854236,29.6911223855,75.1,39.1,30,96,1,337.5,2,337.5,0,0,38.0573069276,39.1,39.1,0,0
1415516400,1,1,29.747,28.4590854236,29.6911223855,75.1,39.1,30,96,1,337.5,2,337.5,0,0,38.0573069276,39.1,39.1,0,0
1415516460,1,1,29.747,28.4590854236,29.6911223855,75.1,39.1,30,96,0,,1,337.5,0,0,38.0573069276,39.1,39.1,0,0
1415516520,1,1,29.748,28.460042128,29.6921127397,75.1,39.1,30,96,1,337.5,2,337.5,0,0,38.0573069276,39.1,39.1,0,0
1415516580,1,1,29.747,28.4590854236,29.6911223855,75.1,39.1,30,96,1,337.5,1,337.5,0,0,38.0573069276,39.1,39.1,0,0
1415516640,1,1,29.747,28.4590854236,29.6911223855,75.1,39.1,30,96,0,,1,337.5,0,0,38.0573069276,39.1,39.1,0,0
1415516700,1,1,29.749,28.4609988324,29.6931030938,75.1,39.1,30,96,0,,1,337.5,0,0,38.0573069276,39.1,39.1,0,0
1415516760,1,1,29.748,28.460042128,29.6921127397,75.1,39.1,30,96,1,337.5,1,337.5,0,0,38.0573069276,39.1,39.1,0,0
1415516820,1,1,29.748,28.460042128,29.6921127397,75.1,39.1,30,96,0,,1,337.5,0,0,38.0573069276,39.1,39.1,0,0
1415516880,1,1,29.748,28.460042128,29.6921127397,75.1,39.1,30,96,0,,0,,0,0,38.0573069276,39.1,39.1,0,0
1415516940,1,1,29.751,28.4629122412,29.6950838012,75.1,39.1,30,96,0,,1,337.5,0,0,38.0573069276,39.1,39.1,0,0
1415517000,1,1,29.75,28.4619555368,29.6940934476,75.1,39.1,30,96,0,,0,,0,0,38.0573069276,39.1,39.1,0,0
1415517060,1,1,29.751,28.4629122412,29.6950838012,75.1,39.1,29,96,0,,0,,0,0,38.0573069276,39.1,39.1,0,0
1415517120,1,1,29.751,28.4629122412,29.6950838012,75.1,39.1,30,96,0,,1,337.5,0,0,38.0573069276,39.1,39.1,0,0
1415517180,1,1,29.75,28.4619555368,29.6940934476,75.1,39.1,29,96,0,,1,337.5,0,0,38.0573069276,39.1,39.1,0,0
1415517240,1,1,29.751,28.4629122412,29.6950838012,75.1,39.1,30,96,0,,0,,0,0,38.0573069276,39.1,39.1,0,0
1415517300,1,1,29.751,28.4629122412,29.6950838012,75.1,39.1,30,96,0,,1,337.5,0,0,38.0573069276,39.1,39.1,0,0
1415517360,1,1,29.752,28.463852977,29.6960576244,75.1,39,30,96,1,22.5,2,22.5,0,0,37.9577857413,39,39,0,0
1415517420,1,1,29.753,28.4648256499,29.6970645077,75.1,39.1,29,96,0,,1,22.5,0,0,38.0573069276,39.1,39.1,0,0
1415517480,1,1,29.753,28.4648256499,29.6970645077,75.1,39.1,29,96,1,22.5,2,22.5,0,0,38.0573069276,39.1,39.1,0,0
1415517540,1,1,29.753,28.4648256499,29.6970645077,75.1,39.1,29,96,1,22.5,2,22.5,0,0,38.0573069276,39.1,39.1,0,0
1415517600,1,1,29.755,28.4667550836,29.6990618019,75.1,39.2,29,96,2,22.5,2,22.5,0,0,38.1568280042,39.2,39.2,0,0
1415517660,1,1,29.755,28.4667550836,29.6990618019,75.1,39.2,29,96,1,22.5,2,22.5,0,0,38.1568280042,39.2,39.2,0,0
1415517720,1,1,29.756,28.4677278689,29.7000688009,75.1,39.3,29,96,1,22.5,2,22.5,0,0,38.2563489711,39.3,39.3,0,0
1415517780,1,1,29.755,28.4667711634,29.6990784473,75.1,39.3,29,96,0,,1,22.5,0,0,38.2563489711,39.3,39.3,0,0
1415517840,1,1,29.755,28.4667711634,29.6990784473,75.1,39.3,29,96,0,,0,,0,0,38.2563489711,39.3,39.3,0,0
1415517900,1,1,29.755,28.4667711634,29.6990784473,75.1,39.3,29,96,1,22.5,2,22.5,0,0,38.2563489711,39.3,39.3,0,0
1415517960,1,1,29.755,28.4667711634,29.6990784473,75.1,39.3,29,96,0,,0,,0,0,38.2563489711,39.3,39.3,0,0
1415518020,1,1,29.755,28.4667711634,29.6990784473,75.1,39.3,29,96,0,,1,22.5,0,0,38.2563489711,39.3,39.3,0,5
1415518080,1,1,29.755,28.4667711634,29.6990784473,75.1,39.3,29,96,0,,1,22.5,0,0,38.2563489711,39.3,39.3,0,5
1415518140,1,1,29.754,28.4658305924,29.6981047953,75.1,39.4,29,96,0,,1,22.5,0,0,38.3558698284,39.4,39.4,0,5
1415518200,1,1,29.755,28.4667872984,29.6990951497,75.1,39.4,29,96,1,22.5,1,22.5,0,0,38.3558698284,39.4,39.4,0,5
1415518260,1,1,29.755,28.4667872984,29.6990951497,75.1,39.4,29,96,0,,1,22.5,0,0,38.3558698284,39.4,39.4,0,5
1415518320,1,1,29.756,28.4677440044,29.7000855039,75.1,39.4,29,96,0,,0,,0,0,38.3558698284,39.4,39.4,0,7
1415518380,1,1,29.756,28.4677601951,29.7001022641,75.1,39.5,29,96,0,,1,22.5,0,0,38.4553905759,39.5,39.5,0,7
1415518440,1,1,29.755,28.4667872984,29.6990951497,75.1,39.4,29,96,0,,0,,0,0,38.3558698284,39.4,39.4,0,7
1415518500,1,1,29.755,28.4668034886,29.6991119094,75.1,39.5,29,96,0,,0,,0,0,38.4553905759,39.5,39.5,0,9
1415518560,1,1,29.755,28.4668034886,29.6991119094,75.1,39.5,29,96,0,,0,,0,0,38.4553905759,39.5,39.5,0,9
1415518620,1,1,29.755,28.4668034886,29.6991119094,75.1,39.5,29,96,0,,0,,0,0,38.4553905759,39.5,39.5,0,9
1415518680,1,1,29.756,28.4677601951,29.7001022641,75.1,39.5,29,96,0,,0,,0,0,38.4553905759,39.5,39.5,0,11
1415518740,1,1,29.755,28.4668034886,29.6991119094,75.1,39.5,29,96,0,,0,,0,0,38.4553905759,39.5,39.5,0,11
1415518800,1,1,29.755,28.4668034886,29.6991119094,75.1,39.5,29,96,0,,1,22.5,0,0,38.4553905759,39.5,39.5,0,12
1415518860,1,1,29.757,28.4687169017,29.7010926186,75.1,39.5,29,96,0,,0,,0,0,38.4553905759,39.5,39.5,0,12
1415518920,1,1,29.756,28.4677601951,29.7001022641,75.1,39.5,29,96,0,,1,22.5,0,0,38.4553905759,39.5,39.5,0,14
1415518980,1,1,29.757,28.4687169017,29.7010926186,75.1,39.5,29,96,0,,0,,0,0,38.4553905759,39.5,39.5,0,14
1415519040,1,1,29.756,28.4677601951,29.7001022641,75.1,39.5,29,96,0,,1,22.5,0,0,38.4553905759,39.5,39.5,0,16
1415519100,1,1,29.756,28.4677601951,29.7001022641,75.1,39.5,29,96,0,,1,22.5,0,0,38.4553905759,39.5,39.5,0,18
1415519160,1,1,29.757,28.4687169017,29.7010926186,75.1,39.5,29,96,0,,0,,0,0,38.4553905759,39.5,39.5,0,18
1415519220,1,1,29.757,28.4687169017,29.7010926186,75.1,39.5,29,96,0,,0,,0,0,38.4553905759,39.5,39.5,0,19
1415519280,1,1,29.757,28.4687169017,29.7010926186,75.1,39.5,29,96,0,,1,22.5,0,0,38.4553905759,39.5,39.5,0,19
1415519340,1,1,29.759,28.4714279216,29.7038989856,75.1,39.6,29,96,0,,2,22.5,0,0,38.5549112137,39.6,39.6,0,21
1415519400,1,1,29.759,28.4714279216,29.7038989856,75.1,39.6,29,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,24
1415519460,1,1,29.76,28.4723846549,29.704889367,75.1,39.6,29,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,25
1415519520,1,1,29.76,28.4723846549,29.704889367,75.1,39.6,29,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,26
1415519580,1,1,29.763,28.475254855,29.70786051,75.1,39.6,29,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,28
1415519640,1,1,29.762,28.4742981216,29.7068701292,75.1,39.6,29,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,30
1415519700,1,1,29.76,28.4723846549,29.704889367,75.1,39.6,29,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,30
1415519760,1,1,29.762,28.4742981216,29.7068701292,75.1,39.6,29,96,0,,0,,0,0,38.5549112137,39.6,39.6,0,33
1415519820,1,1,29.762,28.4743144069,29.7068869872,75.1,39.7,29,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,33
1415519880,1,1,29.762,28.4743144069,29.7068869872,75.1,39.7,29,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,35
1415519940,1,1,29.762,28.4743144069,29.7068869872,75.1,39.7,29,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,35
1415520000,1,1,29.762,28.4743144069,29.7068869872,75.1,39.7,29,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,37
1415520060,1,1,29.763,28.4752711408,29.7078773685,75.1,39.7,29,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,37
1415520120,1,1,29.765,28.4771846086,29.7098581306,75.1,39.7,29,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,40
1415520180,1,1,29.767,28.4790980764,29.7118388917,75.1,39.7,29,96,0,,0,,0,0,38.6544317418,39.7,39.7,0,42
1415520240,1,1,29.767,28.4791144201,29.7118558102,75.1,39.8,29,96,0,,0,,0,0,38.7539521602,39.8,39.8,0,44
1415520300,1,1,29.77,28.4819846235,29.714826952,75.1,39.8,29,96,0,,0,,0,0,38.7539521602,39.8,39.8,0,46
1415520360,1,1,29.769,28.481027889,29.7138365716,75.1,39.8,29,96,0,,0,,0,0,38.7539521602,39.8,39.8,0,47
1415520420,1,1,29.772,28.4839144947,29.7168246912,75.1,39.9,29,96,1,22.5,2,22.5,0,0,38.853472469,39.9,39.9,0,49
1415520480,1,1,29.772,28.4838980924,29.7168077121,75.1,39.8,29,96,1,22.5,2,22.5,0,0,38.7539521602,39.8,39.8,0,53
1415520540,1,1,29.772,28.4839144947,29.7168246912,75.1,39.9,29,96,1,135,2,135,0,0,38.853472469,39.9,39.9,0,58
1415520600,1,1,29.772,28.4839144947,29.7168246912,75.1,39.9,29,96,1,135,2,135,0,0,38.853472469,39.9,39.9,0,62
1415520660,1,1,29.772,28.4839144947,29.7168246912,75.1,39.9,29,96,0,,1,135,0,0,38.853472469,39.9,39.9,0,62
1415520720,1,1,29.771,28.4829742175,29.7158513473,75.1,40,29,96,0,,0,,0,0,38.952992668,40,40,0,67
1415520780,1,1,29.773,28.4848876886,29.7178321092,75.1,40,29,96,0,,0,,0,0,38.952992668,40,40,0,74
1415520840,1,1,29.774,28.4858609399,29.7188395863,75.1,40.1,29,96,0,,0,,0,0,39.0525127573,40.1,40.1,0,85
1415520900,1,1,29.774,28.4858775119,29.7188567411,75.1,40.2,29,96,0,,0,,0,0,39.152032737,40.2,40.2,0,88
1415520960,1,1,29.776,28.4877909852,29.720837504,75.1,40.2,29,96,0,,0,,0,0,39.152032737,40.2,40.2,0,90
1415521020,1,1,29.775,28.4868675635,29.7198816092,75.1,40.4,29,96,0,,0,,0,0,39.3510723671,40.4,40.4,0,88
1415521080,1,1,29.776,28.4878410445,29.7208893237,75.1,40.5,29,96,0,,0,,0,0,39.4505920177,40.5,40.5,0,84
1415521140,1,1,29.777,28.4887977828,29.7218797065,75.1,40.5,29,96,0,,0,,0,0,39.4505920177,40.5,40.5,0,85
1415521200,1,1,29.778,28.4905520323,29.7236956451,75.1,40.6,29,96,0,,0,,0,0,39.5501115585,40.6,40.6,0,90
1415521260,1,1,29.776,28.4886553391,29.7217322536,75.3,40.7,29,96,0,,0,,0,0,39.6496309897,40.7,40.7,0,93
1415521320,1,1,29.776,28.4886722334,29.721749742,75.3,40.8,29,96,0,,0,,0,0,39.7491503111,40.8,40.8,0,97
1415521380,1,1,29.776,28.4886891851,29.7217672899,75.3,40.9,29,96,0,,0,,0,0,39.8486695229,40.9,40.9,0,95
1415521440,1,1,29.776,28.4886891851,29.7217672899,75.3,40.9,29,96,0,,0,,0,0,39.8486695229,40.9,40.9,0,86
1415521500,1,1,29.777,28.489645952,29.7227577021,75.3,40.9,29,96,0,,1,135,0,0,39.8486695229,40.9,40.9,0,66
1415521560,1,1,29.778,28.4906027188,29.723748114,75.3,40.9,29,96,0,,1,135,0,0,39.8486695229,40.9,40.9,0,58
1415521620,1,1,29.777,28.489645952,29.7227577021,75.3,40.9,29,96,1,135,2,135,0,0,39.8486695229,40.9,40.9,0,58
1415521680,1,1,29.778,28.4906027188,29.723748114,75.3,40.9,29,96,0,,1,135,0,0,39.8486695229,40.9,40.9,0,53
1415521740,1,1,29.776,28.4886891851,29.7217672899,75.3,40.9,29,96,0,,0,,0,0,39.8486695229,40.9,40.9,0,51
1415521800,1,1,29.777,28.489645952,29.7227577021,75.3,40.9,29,96,0,,0,,0,0,39.8486695229,40.9,40.9,0,51
1415521860,1,1,29.776,28.4886722334,29.721749742,75.3,40.8,29,96,0,,0,,0,0,39.7491503111,40.8,40.8,0,49
1415521920,1,1,29.777,28.4896289996,29.7227401536,75.3,40.8,29,96,0,,0,,0,0,39.7491503111,40.8,40.8,0,49
1415521980,1,1,29.777,28.4896289996,29.7227401536,75.3,40.8,29,96,0,,1,135,0,0,39.7491503111,40.8,40.8,0,49
1415522040,1,1,29.778,28.4905857659,29.7237305649,75.3,40.8,29,96,0,,1,135,0,0,39.7491503111,40.8,40.8,0,49
1415522100,1,1,29.78,28.4924992984,29.725711387,75.3,40.8,29,96,0,,1,135,0,0,39.7491503111,40.8,40.8,0,51
1415522160,1,1,29.78,28.4925162525,29.7257289372,75.3,40.9,29,96,0,,1,135,0,0,39.8486695229,40.9,40.9,0,51
1415522220,1,1,29.782,28.4944297861,29.7277097595,75.3,40.9,29,96,0,,1,135,0,0,39.8486695229,40.9,40.9,0,51
1415522280,1,1,29.78,28.4925162525,29.7257289372,75.3,40.9,29,96,0,,1,135,0,0,39.8486695229,40.9,40.9,0,51
1415522340,1,1,29.782,28.4944297861,29.7277097595,75.3,40.9,29,96,1,135,2,135,0,0,39.8486695229,40.9,40.9,0,51
1415522400,1,1,29.781,28.4934730193,29.7267193485,75.3,40.9,29,96,0,,1,135,0,0,39.8486695229,40.9,40.9,0,51
1415522460,1,1,29.781,28.4934900315,29.7267369589,75.3,41,29,96,1,135,2,135,0,0,39.9481886249,41,41,0,53
1415522520,1,1,29.78,28.4925332641,29.7257465471,75.3,41,29,96,0,,1,135,0,0,39.9481886249,41,41,0,53
1415522580,1,1,29.782,28.4944467989,29.7277273706,75.3,41,29,96,0,,0,,0,0,39.9481886249,41,41,0,50
1415522640,1,1,29.782,28.4944467989,29.7277273706,75.3,41,29,96,1,135,2,135,0,0,39.9481886249,41,41,0,47
1415522700,1,1,29.784,28.4963603337,29.7297081932,75.3,41,29,96,0,,1,135,0,0,39.9481886249,41,41,0,46
1415522760,1,1,29.785,28.4973171011,29.7306986042,75.3,41,29,96,1,135,2,135,0,0,39.9481886249,41,41,0,46
1415522820,1,1,29.786,28.4982738685,29.731689015,75.3,41,29,96,0,,2,135,0,0,39.9481886249,41,41,0,44
1415522880,1,1,29.787,28.4992477094,29.7326970994,75.3,41.1,29,96,0,,1,135,0,0,40.0477076173,41.1,41.1,0,44
1415522940,1,1,29.787,28.4992477094,29.7326970994,75.3,41.1,29,96,0,,0,,0,0,40.0477076173,41.1,41.1,0,47
1415523000,1,1,29.786,28.4982909414,29.7317066882,75.3,41.1,29,96,1,135,2,135,0,0,40.0477076173,41.1,41.1,0,47
1415523060,1,1,29.787,28.4992477094,29.7326970994,75.3,41.1,29,96,1,135,3,135,0,0,40.0477076173,41.1,41.1,0,49
1415523120,1,1,29.787,28.4992648409,29.7327148332,75.3,41.2,29,96,0,,1,135,0,0,40.1472265,41.2,41.2,0,49
1415523180,1,1,29.787,28.4992648409,29.7327148332,75.3,41.2,29,96,0,,1,135,0,0,40.1472265,41.2,41.2,0,49
1415523240,1,1,29.787,28.4992648409,29.7327148332,75.3,41.2,29,96,0,,1,135,0,0,40.1472265,41.2,41.2,0,49
1415523300,1,1,29.787,28.4992820304,29.7327326272,75.3,41.3,29,96,0,,0,,0,0,40.246745273,41.3,41.3,0,51
1415523360,1,1,29.789,28.5011955687,29.7347134512,75.3,41.3,29,96,0,,1,135,0,0,40.246745273,41.3,41.3,0,54
